,_type,url,date,content,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags
10,snscrape.modules.twitter.Tweet,https://twitter.com/IndiHomeCare/status/1458220143062884360,2021-11-09 23:49:09+00:00,Halo Kak Rose Terima kasih sudah berpartisipasi meramaikan kuis serta atas apresiasinya Semoga Kakak beruntung ya Stay safe Stay healthy dan bersama IndiHome PastiBeres Syifa,"@chenhrln_ Halo, Kak Rose. Terima kasih sudah berpartisipasi meramaikan kuis, serta atas apresiasinya. Semoga Kakak beruntung ya. Stay safe, Stay healthy dan bersama IndiHome #PastiBeres -Syifa",1458220143062884360,"{'_type': 'snscrape.modules.twitter.User', 'username': 'IndiHomeCare', 'id': 765035200896118789, 'displayname': 'IndiHomeCare', 'description': 'Official IndiHome Care Twitter Account ☎️ : 147 📧 : customercare@telkom.co.id', 'rawDescription': 'Official IndiHome Care Twitter Account ☎️ : 147 📧 : customercare@telkom.co.id', 'descriptionUrls': None, 'verified': True, 'created': '2016-08-15T03:59:40+00:00', 'followersCount': 81845, 'friendsCount': 5, 'statusesCount': 248120, 'favouritesCount': 627, 'listedCount': 18, 'mediaCount': 355, 'location': 'Indonesia', 'protected': False, 'linkUrl': 'http://indihome.co.id', 'linkTcourl': 'https://t.co/lKbSEbhZav', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1349175547440467971/9GSeMk4C_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/765035200896118789/1636201410', 'label': None, 'url': 'https://twitter.com/IndiHomeCare'}",1,0,0,0,1458000718359515140,in,"<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Socio Enterprise</a>",https://www.infomedia.co.id,Socio Enterprise,,,,,,1.4582184570952827e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'chenhrln_', 'id': 1434063595319427073, 'displayname': 'Rose', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/chenhrln_'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'chenhrln_', 'id': 1434063595319427073, 'displayname': 'Rose', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/chenhrln_'}]",,,['PastiBeres'],
11,snscrape.modules.twitter.Tweet,https://twitter.com/kikisahibb/status/1458219946614218754,2021-11-09 23:48:22+00:00,Indihome lg trouble ya,Indihome lg trouble ya?,1458219946614218754,"{'_type': 'snscrape.modules.twitter.User', 'username': 'kikisahibb', 'id': 1448205654754160647, 'displayname': 'Kiki sahib', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': '2021-10-13T08:35:19+00:00', 'followersCount': 22, 'friendsCount': 34, 'statusesCount': 64, 'favouritesCount': 34, 'listedCount': 0, 'mediaCount': 0, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1448205747242758145/AxMO8H3b_normal.jpg', 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/kikisahibb'}",2,0,1,0,1458219946614218754,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,
12,snscrape.modules.twitter.Tweet,https://twitter.com/deessekyr/status/1458219899218640901,2021-11-09 23:48:11+00:00,ujan gini indihome bertingkah kuota pake acara abis segala WKWKWKWK,"ujan gini indihome bertingkah, kuota pake acara abis segala WKWKWKWK",1458219899218640901,"{'_type': 'snscrape.modules.twitter.User', 'username': 'deessekyr', 'id': 1397473352873250820, 'displayname': 'kyra', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': '2021-05-26T08:43:14+00:00', 'followersCount': 971, 'friendsCount': 542, 'statusesCount': 3329, 'favouritesCount': 1151, 'listedCount': 1, 'mediaCount': 218, 'location': '', 'protected': False, 'linkUrl': 'https://secreto.site/id/24275629', 'linkTcourl': 'https://t.co/Y7V4PPsrSm', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1460583336389201921/dOv8duWb_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1397473352873250820/1622203542', 'label': None, 'url': 'https://twitter.com/deessekyr'}",1,0,1,0,1458219899218640901,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,,,,,
13,snscrape.modules.twitter.Tweet,https://twitter.com/Karina_izza_M/status/1458219752761933826,2021-11-09 23:47:36+00:00,kenapa intetnet nya lemot kalau di tv buat youtube viu sama weetv muternya lama padahal kalau di hp sama laptob lancar internetnya giliran di tv lemot udah di matiin modemnya di nyalain ulang tetep sama aja mohon bantuannya,"@IndiHome kenapa intetnet nya lemot kalau di tv buat youtube viu sama weetv muternya lama, padahal kalau di hp sama laptob lancar internetnya giliran di tv lemot udah di matiin modemnya di nyalain ulang tetep sama aja, mohon bantuannya.",1458219752761933826,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Karina_izza_M', 'id': 960095030, 'displayname': 'Karina izza mazidah', 'description': 'santri abadi', 'rawDescription': 'santri abadi', 'descriptionUrls': None, 'verified': False, 'created': '2012-11-20T09:14:53+00:00', 'followersCount': 578, 'friendsCount': 84, 'statusesCount': 4803, 'favouritesCount': 1483, 'listedCount': 1, 'mediaCount': 177, 'location': 'Nganjuk, Jawa Timur', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1348692523263299585/VI7Ym1C8_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/960095030/1582180109', 'label': None, 'url': 'https://twitter.com/Karina_izza_M'}",0,0,0,0,1458219752761933826,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'IndiHome', 'id': 1075673058931806208, 'displayname': 'IndiHome', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/IndiHome'}]",,,,
14,snscrape.modules.twitter.Tweet,https://twitter.com/IndiHomeCare/status/1458219598398906373,2021-11-09 23:46:59+00:00,Hai Sobat Bisa sekali nih Sobat nantinya langsung dibantu dari sini bisa juga registrasi pasang baru IndiHome melalui aplikasi myIndiHome atau melalui DM langsung ya Rachel,"@blankmenot Hai Sobat.

Bisa sekali nih Sobat, nantinya langsung dibantu dari sini, bisa juga registrasi pasang baru IndiHome melalui aplikasi myIndiHome atau melalui DM langsung ya.  -Rachel myih.ch/dm",1458219598398906373,"{'_type': 'snscrape.modules.twitter.User', 'username': 'IndiHomeCare', 'id': 765035200896118789, 'displayname': 'IndiHomeCare', 'description': 'Official IndiHome Care Twitter Account ☎️ : 147 📧 : customercare@telkom.co.id', 'rawDescription': 'Official IndiHome Care Twitter Account ☎️ : 147 📧 : customercare@telkom.co.id', 'descriptionUrls': None, 'verified': True, 'created': '2016-08-15T03:59:40+00:00', 'followersCount': 81845, 'friendsCount': 5, 'statusesCount': 248120, 'favouritesCount': 627, 'listedCount': 18, 'mediaCount': 355, 'location': 'Indonesia', 'protected': False, 'linkUrl': 'http://indihome.co.id', 'linkTcourl': 'https://t.co/lKbSEbhZav', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1349175547440467971/9GSeMk4C_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/765035200896118789/1636201410', 'label': None, 'url': 'https://twitter.com/IndiHomeCare'}",0,0,0,0,1458217923579768832,in,"<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Socio Enterprise</a>",https://www.infomedia.co.id,Socio Enterprise,['https://myih.ch/dm'],['https://t.co/5pSN6jEjhp'],,,,1.4582179235797688e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'blankmenot', 'id': 1347054607550148608, 'displayname': 'lemari merah', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/blankmenot'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'blankmenot', 'id': 1347054607550148608, 'displayname': 'lemari merah', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/blankmenot'}]",,,,
15,snscrape.modules.twitter.Tweet,https://twitter.com/IndiHomeCare/status/1458219195657703425,2021-11-09 23:45:23+00:00,Halo Kak Ratih Terima kasih banyak untuk apresiasinya semoga IndiHome selalu membantu dan mempermudah menjalani aktivitasnya Selamat beraktivitas kembali ya Aulia,"@RatihRa49418868 Halo, Kak Ratih. Terima kasih banyak untuk apresiasinya, semoga IndiHome selalu membantu dan mempermudah menjalani aktivitasnya. Selamat beraktivitas kembali, ya. :) -Aulia",1458219195657703425,"{'_type': 'snscrape.modules.twitter.User', 'username': 'IndiHomeCare', 'id': 765035200896118789, 'displayname': 'IndiHomeCare', 'description': 'Official IndiHome Care Twitter Account ☎️ : 147 📧 : customercare@telkom.co.id', 'rawDescription': 'Official IndiHome Care Twitter Account ☎️ : 147 📧 : customercare@telkom.co.id', 'descriptionUrls': None, 'verified': True, 'created': '2016-08-15T03:59:40+00:00', 'followersCount': 81845, 'friendsCount': 5, 'statusesCount': 248120, 'favouritesCount': 627, 'listedCount': 18, 'mediaCount': 355, 'location': 'Indonesia', 'protected': False, 'linkUrl': 'http://indihome.co.id', 'linkTcourl': 'https://t.co/lKbSEbhZav', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1349175547440467971/9GSeMk4C_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/765035200896118789/1636201410', 'label': None, 'url': 'https://twitter.com/IndiHomeCare'}",0,0,0,0,1458003193078579205,in,"<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Socio Enterprise</a>",https://www.infomedia.co.id,Socio Enterprise,,,,,,1.4582182691946045e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'RatihRa49418868', 'id': 1144206965947527169, 'displayname': 'Ratih Rahmawati', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/RatihRa49418868'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'RatihRa49418868', 'id': 1144206965947527169, 'displayname': 'Ratih Rahmawati', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/RatihRa49418868'}]",,,,
16,snscrape.modules.twitter.Tweet,https://twitter.com/RatihRa49418868/status/1458218269194604552,2021-11-09 23:41:42+00:00,Customer service IndiHome oke banget gercep amp care TOP deh,"@IndiHomeCare Customer service IndiHome oke banget,  gercep &amp; care. TOP deh",1458218269194604552,"{'_type': 'snscrape.modules.twitter.User', 'username': 'RatihRa49418868', 'id': 1144206965947527169, 'displayname': 'Ratih Rahmawati', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': '2019-06-27T11:32:53+00:00', 'followersCount': 0, 'friendsCount': 9, 'statusesCount': 61, 'favouritesCount': 2, 'listedCount': 0, 'mediaCount': 0, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1144207432001810432/AJBPP9-k_normal.jpg', 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/RatihRa49418868'}",1,0,0,0,1458003193078579205,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,1.4580031930785792e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'IndiHomeCare', 'id': 765035200896118789, 'displayname': 'IndiHomeCare', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/IndiHomeCare'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'IndiHomeCare', 'id': 765035200896118789, 'displayname': 'IndiHomeCare', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/IndiHomeCare'}]",,,,
17,snscrape.modules.twitter.Tweet,https://twitter.com/RatihRa49418868/status/1458218040714149889,2021-11-09 23:40:47+00:00,Happy pake IndiHome jaringan bagus walau masuk pedalaman Thanks,"@IndiHomeCare Happy pake IndiHome,  jaringan bagus walau masuk pedalaman. Thanks",1458218040714149889,"{'_type': 'snscrape.modules.twitter.User', 'username': 'RatihRa49418868', 'id': 1144206965947527169, 'displayname': 'Ratih Rahmawati', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': '2019-06-27T11:32:53+00:00', 'followersCount': 0, 'friendsCount': 9, 'statusesCount': 61, 'favouritesCount': 2, 'listedCount': 0, 'mediaCount': 0, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1144207432001810432/AJBPP9-k_normal.jpg', 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/RatihRa49418868'}",0,0,0,0,1458003193078579205,in,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,1.4580031930785792e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'IndiHomeCare', 'id': 765035200896118789, 'displayname': 'IndiHomeCare', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/IndiHomeCare'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'IndiHomeCare', 'id': 765035200896118789, 'displayname': 'IndiHomeCare', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/IndiHomeCare'}]",,,,
18,snscrape.modules.twitter.Tweet,https://twitter.com/IndiHomeCare/status/1458217885394890755,2021-11-09 23:40:10+00:00,Tentunya dong Kak Rayad Terima kasih atas apresiasinya ya Kak Selamat menikmati layanan IndiHome dan menjalani aktivitas hari ini Semoga harinya menyenangkan Eshal,"@Rayad616 Tentunya dong, Kak Rayad. Terima kasih atas apresiasinya ya Kak. Selamat menikmati layanan IndiHome dan menjalani aktivitas hari ini. Semoga harinya menyenangkan.  -Eshal",1458217885394890755,"{'_type': 'snscrape.modules.twitter.User', 'username': 'IndiHomeCare', 'id': 765035200896118789, 'displayname': 'IndiHomeCare', 'description': 'Official IndiHome Care Twitter Account ☎️ : 147 📧 : customercare@telkom.co.id', 'rawDescription': 'Official IndiHome Care Twitter Account ☎️ : 147 📧 : customercare@telkom.co.id', 'descriptionUrls': None, 'verified': True, 'created': '2016-08-15T03:59:40+00:00', 'followersCount': 81845, 'friendsCount': 5, 'statusesCount': 248120, 'favouritesCount': 627, 'listedCount': 18, 'mediaCount': 355, 'location': 'Indonesia', 'protected': False, 'linkUrl': 'http://indihome.co.id', 'linkTcourl': 'https://t.co/lKbSEbhZav', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1349175547440467971/9GSeMk4C_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/765035200896118789/1636201410', 'label': None, 'url': 'https://twitter.com/IndiHomeCare'}",0,0,0,0,1458216857639350272,in,"<a href=""https://www.infomedia.co.id"" rel=""nofollow"">Socio Enterprise</a>",https://www.infomedia.co.id,Socio Enterprise,,,,,,1.4582168576393503e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Rayad616', 'id': 1454839810397327366, 'displayname': 'Rayad', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/Rayad616'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'Rayad616', 'id': 1454839810397327366, 'displayname': 'Rayad', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/Rayad616'}]",,,,
19,snscrape.modules.twitter.Tweet,https://twitter.com/RatihRa49418868/status/1458217749927260163,2021-11-09 23:39:38+00:00,Alhamdulillah jaringan mantul WFH lancar Makaziiiii IndiHome,"@IndiHomeCare Alhamdulillah jaringan mantul, 
 WFH lancar. Makaziiiii IndiHome",1458217749927260163,"{'_type': 'snscrape.modules.twitter.User', 'username': 'RatihRa49418868', 'id': 1144206965947527169, 'displayname': 'Ratih Rahmawati', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': '2019-06-27T11:32:53+00:00', 'followersCount': 0, 'friendsCount': 9, 'statusesCount': 61, 'favouritesCount': 2, 'listedCount': 0, 'mediaCount': 0, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1144207432001810432/AJBPP9-k_normal.jpg', 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/RatihRa49418868'}",0,0,0,0,1458003193078579205,in,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,1.4580031930785792e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'IndiHomeCare', 'id': 765035200896118789, 'displayname': 'IndiHomeCare', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/IndiHomeCare'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'IndiHomeCare', 'id': 765035200896118789, 'displayname': 'IndiHomeCare', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/IndiHomeCare'}]",,,,
20,snscrape.modules.twitter.Tweet,https://twitter.com/blankmenot/status/1458217705840861189,2021-11-09 23:39:28+00:00,quenaja hip hip horrayyy udh keluar pemenangnya keren indihome,@IndiHomeCare @ya_quenaja @AsriiEvianaa @ResnuASLI hip hip horrayyy! udh keluar pemenangnya😁 keren indihome👍,1458217705840861189,"{'_type': 'snscrape.modules.twitter.User', 'username': 'blankmenot', 'id': 1347054607550148608, 'displayname': 'lemari merah', 'description': 'beauty & fashion addict', 'rawDescription': 'beauty & fashion addict', 'descriptionUrls': None, 'verified': False, 'created': '2021-01-07T05:37:08+00:00', 'followersCount': 40, 'friendsCount': 60, 'statusesCount': 1299, 'favouritesCount': 176, 'listedCount': 0, 'mediaCount': 32, 'location': 'Gambir, Indonesia', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1446286293256654850/4Z3uLLXm_normal.jpg', 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/blankmenot'}",0,0,0,0,1458042241260265474,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,1.4580422412602655e+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'IndiHomeCare', 'id': 765035200896118789, 'displayname': 'IndiHomeCare', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/IndiHomeCare'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'IndiHomeCare', 'id': 765035200896118789, 'displayname': 'IndiHomeCare', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/IndiHomeCare'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'AsriiEvianaa', 'id': 908192011949182977, 'displayname': 'Asri Eviana', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/AsriiEvianaa'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'ResnuASLI', 'id': 1458642784370368513, 'displayname': 'm', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/ResnuASLI'}]",,,,
